evaluation_id,model_id,dataset,problem_id,verdict,tests_passed,tests_total,weighted_score,compile_success,latency_ms,evaluated_at
eval-33f3666d,gpt-4o,humaneval-java,HumanEval_11,pass,3,3,1.0,True,1048.0,2026-05-13T14:18:21.835167
eval-cd28cae4,gpt-4o,humaneval-java,HumanEval_11,pass,3,3,1.0,True,1048.0,2026-05-13T14:18:23.103030
eval-50092a49,gpt-4o,humaneval-java,HumanEval_11,pass,3,3,1.0,True,1048.0,2026-05-13T14:18:23.283960
eval-0e3e2388,gpt-4o,humaneval-java,HumanEval_12,pass,3,3,1.0,True,1523.2,2026-05-13T14:18:26.034580
eval-f5e902bd,gpt-4o,humaneval-java,HumanEval_12,pass,3,3,1.0,True,1523.2,2026-05-13T14:18:26.875579
eval-da2e9763,gpt-4o,humaneval-java,HumanEval_12,pass,3,3,1.0,True,1523.2,2026-05-13T14:18:27.285989
eval-bf7d256f,gpt-4o,humaneval-java,HumanEval_13,pass,4,4,1.0,True,1133.9,2026-05-13T14:18:29.693512
eval-46c1cfad,gpt-4o,humaneval-java,HumanEval_13,pass,4,4,1.0,True,1133.9,2026-05-13T14:18:30.458637
eval-a754e9f6,gpt-4o,humaneval-java,HumanEval_13,pass,4,4,1.0,True,1133.9,2026-05-13T14:18:30.880886
eval-d5233c8e,gpt-4o,humaneval-java,HumanEval_14,pass,3,3,1.0,True,2022.2,2026-05-13T14:18:32.987345
eval-14d50943,gpt-4o,humaneval-java,HumanEval_14,pass,3,3,1.0,True,2022.2,2026-05-13T14:18:33.940408
eval-2682001e,gpt-4o,humaneval-java,HumanEval_14,pass,3,3,1.0,True,2022.2,2026-05-13T14:18:34.376869
eval-c5b4a456,gpt-4o,humaneval-java,HumanEval_15,pass,3,3,1.0,True,1164.5,2026-05-13T14:18:36.475145
eval-653619e4,gpt-4o,humaneval-java,HumanEval_15,pass,3,3,1.0,True,1164.5,2026-05-13T14:18:37.571683
eval-a6ef5bcb,gpt-4o,humaneval-java,HumanEval_15,pass,3,3,1.0,True,1164.5,2026-05-13T14:18:37.966955
eval-f2d4bbd8,gpt-4o,humaneval-java,HumanEval_16,pass,3,3,1.0,True,1796.0,2026-05-13T14:18:39.920218
eval-be40928e,gpt-4o,humaneval-java,HumanEval_16,pass,3,3,1.0,True,1796.0,2026-05-13T14:18:41.022497
eval-7430e75a,gpt-4o,humaneval-java,HumanEval_16,pass,3,3,1.0,True,1796.0,2026-05-13T14:18:41.198787
eval-716867b1,gpt-4o,humaneval-java,HumanEval_17,pass,3,3,1.0,True,4936.9,2026-05-13T14:18:43.397532
eval-b59e84c3,gpt-4o,humaneval-java,HumanEval_17,pass,3,3,1.0,True,4936.9,2026-05-13T14:18:44.444834
eval-2dda8dcf,gpt-4o,humaneval-java,HumanEval_17,pass,3,3,1.0,True,4936.9,2026-05-13T14:18:44.571125
eval-f47153a1,gpt-4o,humaneval-java,HumanEval_18,pass,3,3,1.0,True,2175.5,2026-05-13T14:18:46.779308
eval-77a6084b,gpt-4o,humaneval-java,HumanEval_18,pass,3,3,1.0,True,2175.5,2026-05-13T14:18:47.662283
eval-f378ada4,gpt-4o,humaneval-java,HumanEval_18,pass,3,3,1.0,True,2175.5,2026-05-13T14:18:47.904546
eval-c29acfee,gpt-4o,humaneval-java,HumanEval_19,pass,4,4,1.0,True,2321.5,2026-05-13T14:18:49.953003
eval-02d58c10,gpt-4o,humaneval-java,HumanEval_19,pass,4,4,1.0,True,2321.5,2026-05-13T14:18:51.056131
eval-db13ddb4,gpt-4o,humaneval-java,HumanEval_19,pass,4,4,1.0,True,2321.5,2026-05-13T14:18:51.170257
eval-4dbb2ec3,gpt-4o,humaneval-java,HumanEval_20,pass,3,3,1.0,True,4140.6,2026-05-13T14:18:53.315235
eval-c8dc1076,gpt-4o,humaneval-java,HumanEval_20,pass,3,3,1.0,True,4140.6,2026-05-13T14:18:54.606807
eval-5f2230d7,gpt-4o,humaneval-java,HumanEval_20,pass,3,3,1.0,True,4140.6,2026-05-13T14:18:54.647694
eval-7e708d83,gpt-4o,humaneval-java,HumanEval_21,pass,3,3,1.0,True,2081.9,2026-05-13T14:18:56.739047
eval-79542b49,gpt-4o,humaneval-java,HumanEval_21,pass,3,3,1.0,True,2081.9,2026-05-13T14:18:58.021096
eval-755beee4,gpt-4o,humaneval-java,HumanEval_21,pass,3,3,1.0,True,2081.9,2026-05-13T14:18:58.076440
eval-3f943f3e,gpt-4o,humaneval-java,HumanEval_22,pass,3,3,1.0,True,5127.5,2026-05-13T14:19:00.211892
eval-1e3b6e72,gpt-4o,humaneval-java,HumanEval_22,pass,3,3,1.0,True,5127.5,2026-05-13T14:19:01.526201
eval-3d7aefa3,gpt-4o,humaneval-java,HumanEval_22,pass,3,3,1.0,True,5127.5,2026-05-13T14:19:01.819567
eval-eb35a4ba,gpt-4o,humaneval-java,HumanEval_23,pass,3,3,1.0,True,1814.4,2026-05-13T14:19:03.788857
eval-88c48888,gpt-4o,humaneval-java,HumanEval_23,pass,3,3,1.0,True,1814.4,2026-05-13T14:19:05.112166
eval-41a813d5,gpt-4o,humaneval-java,HumanEval_23,pass,3,3,1.0,True,1814.4,2026-05-13T14:19:05.400794
eval-f57987e5,gpt-4o,humaneval-java,HumanEval_24,pass,3,3,1.0,True,3898.9,2026-05-13T14:19:07.485581
eval-8516ea3c,gpt-4o,humaneval-java,HumanEval_24,pass,3,3,1.0,True,3898.9,2026-05-13T14:19:08.411836
eval-dc5f1e95,gpt-4o,humaneval-java,HumanEval_24,pass,3,3,1.0,True,3898.9,2026-05-13T14:19:08.662604
eval-d3f5398e,gpt-4o,humaneval-java,HumanEval_4,pass,3,3,1.0,True,2571.0,2026-05-13T14:17:57.030375
eval-f8cd416e,gpt-4o,humaneval-java,HumanEval_4,pass,3,3,1.0,True,2571.0,2026-05-13T14:17:57.124269
eval-01462bf1,gpt-4o,humaneval-java,HumanEval_4,pass,3,3,1.0,True,2571.0,2026-05-13T14:17:57.172983
eval-05a09dcd,gpt-4o,humaneval-java,HumanEval_5,pass,5,5,1.0,True,6618.4,2026-05-13T14:18:00.551433
eval-8c734ae9,gpt-4o,humaneval-java,HumanEval_5,pass,5,5,1.0,True,6618.4,2026-05-13T14:18:00.980439
eval-f8cf9667,gpt-4o,humaneval-java,HumanEval_5,pass,5,5,1.0,True,6618.4,2026-05-13T14:18:00.988288
eval-61f0b613,gpt-4o,humaneval-java,HumanEval_6,pass,3,3,1.0,True,1252.4,2026-05-13T14:18:04.100073
eval-292fda5f,gpt-4o,humaneval-java,HumanEval_6,pass,3,3,1.0,True,1252.4,2026-05-13T14:18:04.478111
eval-8e3a77cb,gpt-4o,humaneval-java,HumanEval_6,pass,3,3,1.0,True,1252.4,2026-05-13T14:18:04.563587
eval-e5102f4b,gpt-4o,humaneval-java,HumanEval_7,pass,3,3,1.0,True,1644.6,2026-05-13T14:18:07.529944
eval-e4c1135f,gpt-4o,humaneval-java,HumanEval_7,pass,3,3,1.0,True,1644.6,2026-05-13T14:18:08.073492
eval-4684818b,gpt-4o,humaneval-java,HumanEval_7,pass,3,3,1.0,True,1644.6,2026-05-13T14:18:08.138458
eval-77fa4113,gpt-4o,humaneval-java,HumanEval_8,pass,3,3,1.0,True,3852.5,2026-05-13T14:18:11.347248
eval-ac7f2286,gpt-4o,humaneval-java,HumanEval_8,pass,3,3,1.0,True,3852.5,2026-05-13T14:18:11.838081
eval-31ba3302,gpt-4o,humaneval-java,HumanEval_8,pass,3,3,1.0,True,3852.5,2026-05-13T14:18:11.953694
eval-3bafd55c,gpt-4o,humaneval-java,HumanEval_9,pass,3,3,1.0,True,962.7,2026-05-13T14:18:15.270853
eval-8afdd453,gpt-4o,humaneval-java,HumanEval_9,pass,3,3,1.0,True,962.7,2026-05-13T14:18:15.781820
eval-4c167d7c,gpt-4o,humaneval-java,HumanEval_9,pass,3,3,1.0,True,962.7,2026-05-13T14:18:15.835743
eval-b4b3aa30,gpt-4o,mbpp-java,MBPP_1,pass,3,3,1.0,True,8695.3,2026-05-13T16:34:08.383527
eval-807900e6,gpt-4o,mbpp-java,MBPP_1,pass,3,3,1.0,True,8695.3,2026-05-13T16:34:08.384079
eval-cc95fae9,gpt-4o,mbpp-java,MBPP_1,pass,3,3,1.0,True,8695.3,2026-05-13T16:34:08.393845
eval-9956fa9b,gpt-4o,mbpp-java,MBPP_10,pass,3,3,1.0,True,1872.8,2026-05-13T16:34:08.649807
eval-998a0e77,gpt-4o,mbpp-java,MBPP_10,pass,3,3,1.0,True,1872.8,2026-05-13T16:34:08.660995
eval-bca20e4e,gpt-4o,mbpp-java,MBPP_10,pass,3,3,1.0,True,1872.8,2026-05-13T16:34:08.687730
eval-1f082409,gpt-4o,mbpp-java,MBPP_11,pass,3,3,1.0,True,2488.3,2026-05-13T16:34:08.677463
eval-b9efc789,gpt-4o,mbpp-java,MBPP_11,pass,3,3,1.0,True,2488.3,2026-05-13T16:34:08.702279
eval-07a67d50,gpt-4o,mbpp-java,MBPP_11,pass,3,3,1.0,True,2488.3,2026-05-13T16:34:08.714748
eval-4c603498,gpt-4o,mbpp-java,MBPP_12,pass,3,3,1.0,True,4733.1,2026-05-13T16:34:08.726187
eval-bb2590e7,gpt-4o,mbpp-java,MBPP_12,pass,3,3,1.0,True,4733.1,2026-05-13T16:34:08.736442
eval-e0637a5e,gpt-4o,mbpp-java,MBPP_12,pass,3,3,1.0,True,4733.1,2026-05-13T16:34:08.797718
eval-d19cfeab,gpt-4o,mbpp-java,MBPP_13,pass,3,3,1.0,True,3181.9,2026-05-13T16:34:08.749503
eval-40a0913e,gpt-4o,mbpp-java,MBPP_13,pass,3,3,1.0,True,3181.9,2026-05-13T16:34:08.762066
eval-7c6be136,gpt-4o,mbpp-java,MBPP_13,pass,3,3,1.0,True,3181.9,2026-05-13T16:34:08.772905
eval-a5f208f8,gpt-4o,mbpp-java,MBPP_14,pass,3,3,1.0,True,1271.6,2026-05-13T16:34:08.785190
eval-1fce0f4b,gpt-4o,mbpp-java,MBPP_14,pass,3,3,1.0,True,1271.6,2026-05-13T16:34:08.811091
eval-fe2c5e62,gpt-4o,mbpp-java,MBPP_14,pass,3,3,1.0,True,1271.6,2026-05-13T16:34:08.821421
eval-618d398c,gpt-4o,mbpp-java,MBPP_15,pass,3,3,1.0,True,5180.8,2026-05-13T16:34:08.833999
eval-5e287119,gpt-4o,mbpp-java,MBPP_15,pass,3,3,1.0,True,5180.8,2026-05-13T16:34:08.845813
eval-f43b8f60,gpt-4o,mbpp-java,MBPP_15,pass,3,3,1.0,True,5180.8,2026-05-13T16:34:08.858751
eval-68a20fa5,gpt-4o,mbpp-java,MBPP_16,pass,3,3,1.0,True,2452.3,2026-05-13T16:34:08.869966
eval-32c2b414,gpt-4o,mbpp-java,MBPP_16,pass,3,3,1.0,True,2452.3,2026-05-13T16:34:08.879878
eval-e724b205,gpt-4o,mbpp-java,MBPP_16,pass,3,3,1.0,True,2452.3,2026-05-13T16:34:08.890668
eval-2cc3e152,gpt-4o,mbpp-java,MBPP_17,pass,3,3,1.0,True,1568.7,2026-05-13T16:34:08.901754
eval-474fbcc5,gpt-4o,mbpp-java,MBPP_17,pass,3,3,1.0,True,1568.7,2026-05-13T16:34:08.912012
eval-912ac170,gpt-4o,mbpp-java,MBPP_17,pass,3,3,1.0,True,1568.7,2026-05-13T16:34:08.923231
eval-b752b2d2,gpt-4o,mbpp-java,MBPP_18,pass,3,3,1.0,True,3923.9,2026-05-13T16:34:08.931964
eval-ed8a537c,gpt-4o,mbpp-java,MBPP_18,pass,3,3,1.0,True,3923.9,2026-05-13T16:34:08.942940
eval-094f6727,gpt-4o,mbpp-java,MBPP_18,pass,3,3,1.0,True,3923.9,2026-05-13T16:34:08.953742
eval-b5727cfe,gpt-4o,mbpp-java,MBPP_2,pass,3,3,1.0,True,2594.9,2026-05-13T16:34:08.399531
eval-06294de8,gpt-4o,mbpp-java,MBPP_2,pass,3,3,1.0,True,2594.9,2026-05-13T16:34:08.406711
eval-bb8c7ad1,gpt-4o,mbpp-java,MBPP_2,pass,3,3,1.0,True,2594.9,2026-05-13T16:34:08.411351
eval-b2297313,gpt-4o,mbpp-java,MBPP_3,pass,3,3,1.0,True,2261.0,2026-05-13T16:34:08.418035
eval-de136af2,gpt-4o,mbpp-java,MBPP_3,pass,3,3,1.0,True,2261.0,2026-05-13T16:34:08.427057
eval-86751e70,gpt-4o,mbpp-java,MBPP_3,pass,3,3,1.0,True,2261.0,2026-05-13T16:34:08.436593
eval-74901f9a,gpt-4o,mbpp-java,MBPP_4,pass,3,3,1.0,True,3272.1,2026-05-13T16:34:08.446715
eval-22381314,gpt-4o,mbpp-java,MBPP_4,pass,3,3,1.0,True,3272.1,2026-05-13T16:34:08.459532
eval-2f39592d,gpt-4o,mbpp-java,MBPP_4,pass,3,3,1.0,True,3272.1,2026-05-13T16:34:08.507155
eval-ce3c06a6,gpt-4o,mbpp-java,MBPP_5,pass,3,3,1.0,True,1928.0,2026-05-13T16:34:08.471311
eval-e922601f,gpt-4o,mbpp-java,MBPP_5,pass,3,3,1.0,True,1928.0,2026-05-13T16:34:08.483957
eval-712ebdb0,gpt-4o,mbpp-java,MBPP_5,pass,3,3,1.0,True,1928.0,2026-05-13T16:34:08.495713
eval-eb73b76d,gpt-4o,mbpp-java,MBPP_6,pass,3,3,1.0,True,1696.3,2026-05-13T16:34:08.520050
eval-7c6798f1,gpt-4o,mbpp-java,MBPP_6,pass,3,3,1.0,True,1696.3,2026-05-13T16:34:08.531767
eval-dc2e803c,gpt-4o,mbpp-java,MBPP_6,pass,3,3,1.0,True,1696.3,2026-05-13T16:34:08.564316
eval-4ba6ad1a,gpt-4o,mbpp-java,MBPP_7,pass,3,3,1.0,True,1658.4,2026-05-13T16:34:08.542624
eval-1c13bc47,gpt-4o,mbpp-java,MBPP_7,pass,3,3,1.0,True,1658.4,2026-05-13T16:34:08.553366
eval-882588f9,gpt-4o,mbpp-java,MBPP_7,pass,3,3,1.0,True,1658.4,2026-05-13T16:34:08.605573
eval-a5480853,gpt-4o,mbpp-java,MBPP_8,pass,3,3,1.0,True,3345.2,2026-05-13T16:34:08.575028
eval-465c9b02,gpt-4o,mbpp-java,MBPP_8,pass,3,3,1.0,True,3345.2,2026-05-13T16:34:08.584626
eval-2c65c271,gpt-4o,mbpp-java,MBPP_8,pass,3,3,1.0,True,3345.2,2026-05-13T16:34:08.595410
eval-83728d74,gpt-4o,mbpp-java,MBPP_9,pass,3,3,1.0,True,1104.1,2026-05-13T16:34:08.615776
eval-b93ade9c,gpt-4o,mbpp-java,MBPP_9,pass,3,3,1.0,True,1104.1,2026-05-13T16:34:08.626269
eval-d5b1d6be,gpt-4o,mbpp-java,MBPP_9,pass,3,3,1.0,True,1104.1,2026-05-13T16:34:08.637869
